time,date,hour,precip [mm/day],02GA016 
2095,2018-09-27,00:00:00.00,0,-0.570107
2096,2018-09-28,00:00:00.00,0,-0.570107
2097,2018-09-29,00:00:00.00,4.01899,-0.570107
2098,2018-09-30,00:00:00.00,0.20095,-0.570107
2099,2018-10-01,00:00:00.00,18.6883,-0.569897
2100,2018-10-02,00:00:00.00,10.4494,-0.569603
2101,2018-10-03,00:00:00.00,2.8133,-0.571492
2102,2018-10-04,00:00:00.00,6.83229,-0.573924
2103,2018-10-05,00:00:00.00,0,-0.576376
2104,2018-10-06,00:00:00.00,3.41614,-0.576376
2105,2018-10-07,00:00:00.00,3.41614,-0.578829
2106,2018-10-08,00:00:00.00,7.63609,-0.577697
2107,2018-10-09,00:00:00.00,4.01899,-0.576565
2108,2018-10-10,00:00:00.00,0,-0.579017
2109,2018-10-11,00:00:00.00,1.40665,-0.581469
2110,2018-10-12,00:00:00.00,0.20095,-0.583922
2111,2018-10-13,00:00:00.00,1.2057,-0.583922
2112,2018-10-14,00:00:00.00,0.20095,-0.583922
2113,2018-10-15,00:00:00.00,0.20095,-0.583922
2114,2018-10-16,00:00:00.00,3.81804,-0.583922
2115,2018-10-17,00:00:00.00,0.20095,-0.583922
2116,2018-10-18,00:00:00.00,2.61235,-0.583922
2117,2018-10-19,00:00:00.00,0,-0.583922
2118,2018-10-20,00:00:00.00,2.0095,-0.58396
2119,2018-10-21,00:00:00.00,0,-0.584305
2120,2018-10-22,00:00:00.00,0,-0.584305
2121,2018-10-23,00:00:00.00,0,-0.584305
2122,2018-10-24,00:00:00.00,3.81804,-0.584281
2123,2018-10-25,00:00:00.00,0,-0.584235
2124,2018-10-26,00:00:00.00,0,-0.584193
2125,2018-10-27,00:00:00.00,1.00475,-0.584157
2126,2018-10-28,00:00:00.00,7.43514,-0.557139
2127,2018-10-29,00:00:00.00,1.80855,-0.506017
2128,2018-10-30,00:00:00.00,0,-0.460341
2129,2018-10-31,00:00:00.00,14.8703,-0.336154
2130,2018-11-01,00:00:00.00,8.03799,-0.104762
2131,2018-11-02,00:00:00.00,26.9273,0.232032
2132,2018-11-03,00:00:00.00,1.2057,0.476145
2133,2018-11-04,00:00:00.00,0,0.501156
2134,2018-11-05,00:00:00.00,3.01425,0.480025
2135,2018-11-06,00:00:00.00,3.61709,0.46154
2136,2018-11-07,00:00:00.00,12.8608,0.483902
2137,2018-11-08,00:00:00.00,0.703324,0.502289
2138,2018-11-09,00:00:00.00,0.602849,0.472431
2139,2018-11-10,00:00:00.00,2.0095,0.438826
2140,2018-11-11,00:00:00.00,0,0.407947
2141,2018-11-12,00:00:00.00,0,0.379235
2142,2018-11-13,00:00:00.00,5.02374,0.363006
2143,2018-11-14,00:00:00.00,2.0095,0.351018
2144,2018-11-15,00:00:00.00,18.0855,0.329837
2145,2018-11-16,00:00:00.00,18.0855,0.307582
2146,2018-11-17,00:00:00.00,1.2057,0.286315
2147,2018-11-18,00:00:00.00,0.401899,0.266301
2148,2018-11-19,00:00:00.00,0,0.247817
2149,2018-11-20,00:00:00.00,2.0095,0.230543
2150,2018-11-21,00:00:00.00,0,0.214344
2151,2018-11-22,00:00:00.00,0,0.199569
2152,2018-11-23,00:00:00.00,0,0.185741
2153,2018-11-24,00:00:00.00,0,0.172625
2154,2018-11-25,00:00:00.00,6.43039,0.186619
2155,2018-11-26,00:00:00.00,0.401899,0.236014
2156,2018-11-27,00:00:00.00,9.04274,0.305169
2157,2018-11-28,00:00:00.00,1.00475,0.346627
2158,2018-11-29,00:00:00.00,2.0095,0.339391
2159,2018-11-30,00:00:00.00,0,0.320023
2160,2018-12-01,00:00:00.00,0,0.298927
2161,2018-12-02,00:00:00.00,11.6551,0.301483
2162,2018-12-03,00:00:00.00,7.23419,0.410485
2163,2018-12-04,00:00:00.00,1.00475,0.508265
2164,2018-12-05,00:00:00.00,0,0.495739
2165,2018-12-06,00:00:00.00,1.00475,0.46482
2166,2018-12-07,00:00:00.00,2.0095,0.43225
2167,2018-12-08,00:00:00.00,1.6076,0.401574
2168,2018-12-09,00:00:00.00,0,0.373287
2169,2018-12-10,00:00:00.00,0,0.347059
2170,2018-12-11,00:00:00.00,0,0.322157
2171,2018-12-12,00:00:00.00,1.00475,0.299006
2172,2018-12-13,00:00:00.00,3.61709,0.276882
2173,2018-12-14,00:00:00.00,3.21519,0.255012
2174,2018-12-15,00:00:00.00,4.21994,0.245735
2175,2018-12-16,00:00:00.00,0,0.240414
2176,2018-12-17,00:00:00.00,0,0.224892
2177,2018-12-18,00:00:00.00,0,0.207034
2178,2018-12-19,00:00:00.00,0,0.190281
2179,2018-12-20,00:00:00.00,0,0.174766
2180,2018-12-21,00:00:00.00,18.8893,0.249699
2181,2018-12-22,00:00:00.00,0.803799,0.363843
2182,2018-12-23,00:00:00.00,0,0.391842
2183,2018-12-24,00:00:00.00,2.21045,0.375377
2184,2018-12-25,00:00:00.00,3.01425,0.34957
2185,2018-12-26,00:00:00.00,2.0095,0.324111
2186,2018-12-27,00:00:00.00,0,0.300124
2187,2018-12-28,00:00:00.00,16.2769,0.277051
2188,2018-12-29,00:00:00.00,0.803799,0.286703
2189,2018-12-30,00:00:00.00,1.6076,0.30636
2190,2018-12-31,00:00:00.00,0,0.296733
2191,2019-01-01,00:00:00.00,15.2722,0.277828
2192,2019-01-02,00:00:00.00,0,0.256857
2193,2019-01-03,00:00:00.00,6.02849,0.237491
2194,2019-01-04,00:00:00.00,0,0.219195
2195,2019-01-05,00:00:00.00,0,0.201783
2196,2019-01-06,00:00:00.00,0,0.185282
2197,2019-01-07,00:00:00.00,0,0.169545
2198,2019-01-08,00:00:00.00,7.83704,0.155
2199,2019-01-09,00:00:00.00,0.20095,0.141414
2200,2019-01-10,00:00:00.00,1.00475,0.128403
2201,2019-01-11,00:00:00.00,1.00475,0.11715
2202,2019-01-12,00:00:00.00,0,0.10804
2203,2019-01-13,00:00:00.00,0,0.100194
2204,2019-01-14,00:00:00.00,0,0.0929638
2205,2019-01-15,00:00:00.00,0,0.0860857
2206,2019-01-16,00:00:00.00,1.00475,0.0789656
2207,2019-01-17,00:00:00.00,0.401899,0.0713575
2208,2019-01-18,00:00:00.00,2.0095,0.0645846
2209,2019-01-19,00:00:00.00,0.602849,0.0584689
2210,2019-01-20,00:00:00.00,4.01899,0.0531608
2211,2019-01-21,00:00:00.00,0.401899,0.0489389
2212,2019-01-22,00:00:00.00,0,0.0450981
2213,2019-01-23,00:00:00.00,13.0617,0.0413218
2214,2019-01-24,00:00:00.00,11.856,0.0366341
2215,2019-01-25,00:00:00.00,3.01425,0.0306975
2216,2019-01-26,00:00:00.00,7.03324,0.0251393
2217,2019-01-27,00:00:00.00,5.02374,0.0207475
2218,2019-01-28,00:00:00.00,2.0095,0.0172536
2219,2019-01-29,00:00:00.00,12.057,0.014454
2220,2019-01-30,00:00:00.00,3.61709,0.012194
2221,2019-01-31,00:00:00.00,0.401899,0.0103555
2222,2019-02-01,00:00:00.00,0,0.00884824
2223,2019-02-02,00:00:00.00,0,0.00760293
2224,2019-02-03,00:00:00.00,0,0.00656624
2225,2019-02-04,00:00:00.00,2.0095,0.00727028
2226,2019-02-05,00:00:00.00,13.4636,0.199247
2227,2019-02-06,00:00:00.00,1.00475,0.428937
2228,2019-02-07,00:00:00.00,3.01425,0.461152
2229,2019-02-08,00:00:00.00,1.2057,0.439184
2230,2019-02-09,00:00:00.00,4.42089,0.408971
2231,2019-02-10,00:00:00.00,1.00475,0.379954
2232,2019-02-11,00:00:00.00,4.01899,0.353264
2233,2019-02-12,00:00:00.00,0,0.32762
2234,2019-02-13,00:00:00.00,14.0665,0.302583
2235,2019-02-14,00:00:00.00,6.02849,0.278917
2236,2019-02-15,00:00:00.00,0,0.256478
2237,2019-02-16,00:00:00.00,1.00475,0.235147
2238,2019-02-17,00:00:00.00,0,0.216114
2239,2019-02-18,00:00:00.00,6.63134,0.200076
2240,2019-02-19,00:00:00.00,1.00475,0.185779
2241,2019-02-20,00:00:00.00,0,0.172471
2242,2019-02-21,00:00:00.00,0.401899,0.160347
2243,2019-02-22,00:00:00.00,0,0.147836
2244,2019-02-23,00:00:00.00,0,0.134217
2245,2019-02-24,00:00:00.00,6.63134,0.120414
2246,2019-02-25,00:00:00.00,23.5111,0.128603
2247,2019-02-26,00:00:00.00,1.00475,0.147277
2248,2019-02-27,00:00:00.00,2.61235,0.149482
2249,2019-02-28,00:00:00.00,10.0475,0.144551
2250,2019-03-01,00:00:00.00,0,0.136744
2251,2019-03-02,00:00:00.00,0,0.128093
2252,2019-03-03,00:00:00.00,5.02374,0.119538
2253,2019-03-04,00:00:00.00,0.401899,0.111487
2254,2019-03-05,00:00:00.00,0.401899,0.104094
2255,2019-03-06,00:00:00.00,1.2057,0.0972298
2256,2019-03-07,00:00:00.00,0.602849,0.0905674
2257,2019-03-08,00:00:00.00,0,0.0840813
2258,2019-03-09,00:00:00.00,0,0.0779744
2259,2019-03-10,00:00:00.00,0,0.165674
2260,2019-03-11,00:00:00.00,1.00475,0.400927
2261,2019-03-12,00:00:00.00,0,0.552575
2262,2019-03-13,00:00:00.00,0,0.542369
2263,2019-03-14,00:00:00.00,0,0.504296
2264,2019-03-15,00:00:00.00,17.4826,0.58662
2265,2019-03-16,00:00:00.00,1.00475,0.740219
2266,2019-03-17,00:00:00.00,1.00475,0.767911
2267,2019-03-18,00:00:00.00,0,0.718823
2268,2019-03-19,00:00:00.00,1.2057,0.668103
2269,2019-03-20,00:00:00.00,0,0.619358
2270,2019-03-21,00:00:00.00,6.63134,0.571263
2271,2019-03-22,00:00:00.00,0.602849,0.543497
2272,2019-03-23,00:00:00.00,0,0.524444
2273,2019-03-24,00:00:00.00,0,0.492053
2274,2019-03-25,00:00:00.00,0,0.455024
2275,2019-03-26,00:00:00.00,0,0.417935
2276,2019-03-27,00:00:00.00,0,0.3834
2277,2019-03-28,00:00:00.00,1.00475,0.359321
2278,2019-03-29,00:00:00.00,0.401899,0.398049
2279,2019-03-30,00:00:00.00,16.076,0.746012
2280,2019-03-31,00:00:00.00,22.7073,0.994285
2281,2019-04-01,00:00:00.00,0,0.905359
2282,2019-04-02,00:00:00.00,0.401899,0.83925
2283,2019-04-03,00:00:00.00,0,0.779641
2284,2019-04-04,00:00:00.00,0,0.761219
2285,2019-04-05,00:00:00.00,0.20095,0.747084
2286,2019-04-06,00:00:00.00,1.2057,0.697413
2287,2019-04-07,00:00:00.00,0,0.782746
2288,2019-04-08,00:00:00.00,12.2579,1.06583
2289,2019-04-09,00:00:00.00,0.602849,1.15162
2290,2019-04-10,00:00:00.00,0,1.0301
2291,2019-04-11,00:00:00.00,0,0.961859
2292,2019-04-12,00:00:00.00,0,0.897613
2293,2019-04-13,00:00:00.00,3.01425,0.839994
2294,2019-04-14,00:00:00.00,1.2057,0.788875
2295,2019-04-15,00:00:00.00,15.6741,0.79076
2296,2019-04-16,00:00:00.00,0,0.797487
2297,2019-04-17,00:00:00.00,3.01425,0.758925
2298,2019-04-18,00:00:00.00,0.401899,0.716858
2299,2019-04-19,00:00:00.00,11.2532,0.709558
2300,2019-04-20,00:00:00.00,15.2722,0.756208
2301,2019-04-21,00:00:00.00,12.4589,0.806431
2302,2019-04-22,00:00:00.00,0.20095,0.800798
2303,2019-04-23,00:00:00.00,0,0.743937
2304,2019-04-24,00:00:00.00,7.43514,0.694854
2305,2019-04-25,00:00:00.00,0,0.647483
2306,2019-04-26,00:00:00.00,20.095,0.64747
2307,2019-04-27,00:00:00.00,3.81804,0.657017
2308,2019-04-28,00:00:00.00,0.602849,0.615947
2309,2019-04-29,00:00:00.00,0,0.572688
2310,2019-04-30,00:00:00.00,5.22469,0.544283
2311,2019-05-01,00:00:00.00,12.057,0.557746
2312,2019-05-02,00:00:00.00,3.91852,0.574935
2313,2019-05-03,00:00:00.00,12.1575,0.597506
2314,2019-05-04,00:00:00.00,12.057,0.651725
2315,2019-05-05,00:00:00.00,0,0.662418
2316,2019-05-06,00:00:00.00,0,0.620698
2317,2019-05-07,00:00:00.00,0.401899,0.569965
2318,2019-05-08,00:00:00.00,0,0.52529
2319,2019-05-09,00:00:00.00,0,0.489175
2320,2019-05-10,00:00:00.00,12.3584,0.502029
2321,2019-05-11,00:00:00.00,0,0.521859
2322,2019-05-12,00:00:00.00,0.803799,0.496281
2323,2019-05-13,00:00:00.00,8.54036,0.497135
2324,2019-05-14,00:00:00.00,8.03799,0.532225
2325,2019-05-15,00:00:00.00,0.20095,0.538249
2326,2019-05-16,00:00:00.00,0,0.508848
2327,2019-05-17,00:00:00.00,2.0095,0.48249
2328,2019-05-18,00:00:00.00,0,0.45822
2329,2019-05-19,00:00:00.00,0,0.428961
2330,2019-05-20,00:00:00.00,5.42564,0.388907
2331,2019-05-21,00:00:00.00,0,0.342631
2332,2019-05-22,00:00:00.00,0,0.30454
2333,2019-05-23,00:00:00.00,0.401899,0.279881
2334,2019-05-24,00:00:00.00,3.21519,0.233178
2335,2019-05-25,00:00:00.00,7.63609,0.190074
2336,2019-05-26,00:00:00.00,13.0617,0.191713
2337,2019-05-27,00:00:00.00,0,0.177288
2338,2019-05-28,00:00:00.00,5.42564,0.125351
2339,2019-05-29,00:00:00.00,2.8133,0.0932885
2340,2019-05-30,00:00:00.00,0.602849,0.0724267
2341,2019-05-31,00:00:00.00,0,0.054231
2342,2019-06-01,00:00:00.00,0,0.043624
2343,2019-06-02,00:00:00.00,2.21045,0.0381374
2344,2019-06-03,00:00:00.00,0,0.0339638
2345,2019-06-04,00:00:00.00,0,0.0304973
2346,2019-06-05,00:00:00.00,0.20095,0.0275819
2347,2019-06-06,00:00:00.00,3.81804,0.0250992
2348,2019-06-07,00:00:00.00,0,0.0184708
2349,2019-06-08,00:00:00.00,0,0.0146296
2350,2019-06-09,00:00:00.00,0,0.010055
2351,2019-06-10,00:00:00.00,0.502374,0.00491745
2352,2019-06-11,00:00:00.00,8.64084,0.00412787
2353,2019-06-12,00:00:00.00,0,0.00576547
2354,2019-06-13,00:00:00.00,8.43989,0.0169151
2355,2019-06-14,00:00:00.00,6.83229,0.0446352
2356,2019-06-15,00:00:00.00,0.803799,0.0705247
2357,2019-06-16,00:00:00.00,0.401899,0.0825329
2358,2019-06-17,00:00:00.00,0,0.0863054
2359,2019-06-18,00:00:00.00,0,0.0803142
2360,2019-06-19,00:00:00.00,0,0.059506
2361,2019-06-20,00:00:00.00,0.803799,0.0382251
2362,2019-06-21,00:00:00.00,7.23419,0.0254922
2363,2019-06-22,00:00:00.00,0,0.0188103
2364,2019-06-23,00:00:00.00,0,0.0128324
2365,2019-06-24,00:00:00.00,0,0.00553813
2366,2019-06-25,00:00:00.00,10.8513,0.00604984
2367,2019-06-26,00:00:00.00,0,0.00599942
2368,2019-06-27,00:00:00.00,0,-0.00279623
2369,2019-06-28,00:00:00.00,0,-0.010731
2370,2019-06-29,00:00:00.00,10.6503,-0.0186657
2371,2019-06-30,00:00:00.00,0,-0.0266004
2372,2019-07-01,00:00:00.00,0,-0.0324225
2373,2019-07-02,00:00:00.00,0,-0.0345147
2374,2019-07-03,00:00:00.00,2.61235,-0.037138
2375,2019-07-04,00:00:00.00,0,-0.0456343
2376,2019-07-05,00:00:00.00,0,-0.0541306
2377,2019-07-06,00:00:00.00,0,-0.0626269
2378,2019-07-07,00:00:00.00,0,-0.0711232
2379,2019-07-08,00:00:00.00,0,-0.0758705
2380,2019-07-09,00:00:00.00,0,-0.0784937
2381,2019-07-10,00:00:00.00,0,-0.081648
2382,2019-07-11,00:00:00.00,4.01899,-0.0901124
2383,2019-07-12,00:00:00.00,0,-0.0985768
2384,2019-07-13,00:00:00.00,0,-0.0985768
2385,2019-07-14,00:00:00.00,0,-0.102793
2386,2019-07-15,00:00:00.00,0,-0.104354
2387,2019-07-16,00:00:00.00,1.6076,-0.106447
2388,2019-07-17,00:00:00.00,4.62184,-0.11438
2389,2019-07-18,00:00:00.00,2.0095,-0.122876
2390,2019-07-19,00:00:00.00,0,-0.131373
2391,2019-07-20,00:00:00.00,0,-0.139869
2392,2019-07-21,00:00:00.00,8.03799,-0.148365
2393,2019-07-22,00:00:00.00,0,-0.156861
2394,2019-07-23,00:00:00.00,1.2057,-0.160016
2395,2019-07-24,00:00:00.00,0,-0.160016
2396,2019-07-25,00:00:00.00,0,-0.161046
2397,2019-07-26,00:00:00.00,0,-0.1642
2398,2019-07-27,00:00:00.00,0,-0.17054
2399,2019-07-28,00:00:00.00,0,-0.176881
2400,2019-07-29,00:00:00.00,0,-0.185377
2401,2019-07-30,00:00:00.00,12.057,-0.193873
2402,2019-07-31,00:00:00.00,0,-0.20237
2403,2019-08-01,00:00:00.00,0,-0.2034
2404,2019-08-02,00:00:00.00,0,-0.205175
2405,2019-08-03,00:00:00.00,0,-0.209673
2406,2019-08-04,00:00:00.00,0,-0.215531
2407,2019-08-05,00:00:00.00,0,-0.221844
2408,2019-08-06,00:00:00.00,2.61235,-0.228157
2409,2019-08-07,00:00:00.00,6.83229,-0.233108
2410,2019-08-08,00:00:00.00,0,-0.239874
2411,2019-08-09,00:00:00.00,10.0475,-0.242103
2412,2019-08-10,00:00:00.00,0,-0.242517
2413,2019-08-11,00:00:00.00,0,-0.242517
2414,2019-08-12,00:00:00.00,2.0095,-0.242931
2415,2019-08-13,00:00:00.00,0,-0.246067
2416,2019-08-14,00:00:00.00,0,-0.25238
2417,2019-08-15,00:00:00.00,0,-0.255516
2418,2019-08-16,00:00:00.00,0,-0.255516
2419,2019-08-17,00:00:00.00,20.095,-0.255476
2420,2019-08-18,00:00:00.00,2.21045,-0.262695
2421,2019-08-19,00:00:00.00,45.0127,-0.1496
2422,2019-08-20,00:00:00.00,0,0.0198377
2423,2019-08-21,00:00:00.00,2.0095,0.0794532
2424,2019-08-22,00:00:00.00,0.803799,0.0681486
2425,2019-08-23,00:00:00.00,0,0.0488582
2426,2019-08-24,00:00:00.00,0,0.0366453
2427,2019-08-25,00:00:00.00,0,0.0274924
2428,2019-08-26,00:00:00.00,0,0.020632
2429,2019-08-27,00:00:00.00,2.8133,0.0151211
2430,2019-08-28,00:00:00.00,32.7548,0.0896169
2431,2019-08-29,00:00:00.00,0,0.185299
2432,2019-08-30,00:00:00.00,0.602849,0.209124
2433,2019-08-31,00:00:00.00,0,0.208548
2434,2019-09-01,00:00:00.00,0,0.199363
2435,2019-09-02,00:00:00.00,2.0095,0.187476
2436,2019-09-03,00:00:00.00,0,0.152823
2437,2019-09-04,00:00:00.00,1.40665,0.104055
2438,2019-09-05,00:00:00.00,0,0.0692426
2439,2019-09-06,00:00:00.00,0,0.0493187
2440,2019-09-07,00:00:00.00,1.50712,0.0369403
2441,2019-09-08,00:00:00.00,2.0095,0.025494
2442,2019-09-09,00:00:00.00,0,0.0190954
2443,2019-09-10,00:00:00.00,0,0.0143027
2444,2019-09-11,00:00:00.00,26.1235,0.0847247
2445,2019-09-12,00:00:00.00,5.02374,0.160373
2446,2019-09-13,00:00:00.00,0.20095,0.15714
2447,2019-09-14,00:00:00.00,10.8513,0.158541
2448,2019-09-15,00:00:00.00,0,0.156542
2449,2019-09-16,00:00:00.00,9.44464,0.157517
2450,2019-09-17,00:00:00.00,3.61709,0.168545
2451,2019-09-18,00:00:00.00,0,0.150569
2452,2019-09-19,00:00:00.00,0,0.1108
2453,2019-09-20,00:00:00.00,0,0.0729638
2454,2019-09-21,00:00:00.00,0,0.0479248
2455,2019-09-22,00:00:00.00,2.21045,0.0315577
2456,2019-09-23,00:00:00.00,1.6076,0.0192985
2457,2019-09-24,00:00:00.00,1.6076,0.0101162
2458,2019-09-25,00:00:00.00,0,0.00675824
2459,2019-09-26,00:00:00.00,1.6076,0.00261611
2460,2019-09-27,00:00:00.00,0,0.000598256
2461,2019-09-28,00:00:00.00,3.81804,0.000448101
2462,2019-09-29,00:00:00.00,3.01425,0.000335634
2463,2019-09-30,00:00:00.00,0.20095,0.000251394
2464,2019-10-01,00:00:00.00,0,0.000188297
2465,2019-10-02,00:00:00.00,13.5641,0.0236424
2466,2019-10-03,00:00:00.00,2.4114,0.0497796
2467,2019-10-04,00:00:00.00,2.4114,0.0529531
2468,2019-10-05,00:00:00.00,0,0.0528983
2469,2019-10-06,00:00:00.00,1.2057,0.0513701
2470,2019-10-07,00:00:00.00,0,0.0420432
2471,2019-10-08,00:00:00.00,0,0.0293463
2472,2019-10-09,00:00:00.00,0,0.0202045
2473,2019-10-10,00:00:00.00,0,0.0132232
2474,2019-10-11,00:00:00.00,0,0.00799404
2475,2019-10-12,00:00:00.00,5.62659,0.00384306
2476,2019-10-13,00:00:00.00,0,0.00230858
2477,2019-10-14,00:00:00.00,0,0.00156134
2478,2019-10-15,00:00:00.00,0,0.00116946
2479,2019-10-16,00:00:00.00,8.23894,0.00456642
2480,2019-10-17,00:00:00.00,9.04274,0.0294181
2481,2019-10-18,00:00:00.00,0.401899,0.0621806
2482,2019-10-19,00:00:00.00,0,0.0792651
2483,2019-10-20,00:00:00.00,0,0.0856766
2484,2019-10-21,00:00:00.00,0,0.0794597
2485,2019-10-22,00:00:00.00,9.84653,0.08667
2486,2019-10-23,00:00:00.00,1.00475,0.0968069
2487,2019-10-24,00:00:00.00,0.803799,0.0890046
2488,2019-10-25,00:00:00.00,0,0.0790042
2489,2019-10-26,00:00:00.00,0,0.0696997
2490,2019-10-27,00:00:00.00,31.1472,0.193409
2491,2019-10-28,00:00:00.00,4.42089,0.358762
2492,2019-10-29,00:00:00.00,0,0.390531
2493,2019-10-30,00:00:00.00,0.401899,0.372974
2494,2019-10-31,00:00:00.00,22.5064,0.432199
2495,2019-11-01,00:00:00.00,23.1092,0.586076
2496,2019-11-02,00:00:00.00,0,0.656959
2497,2019-11-03,00:00:00.00,2.8133,0.628873
2498,2019-11-04,00:00:00.00,3.21519,0.599258
2499,2019-11-05,00:00:00.00,1.40665,0.565119
2500,2019-11-06,00:00:00.00,0,0.521731
2501,2019-11-07,00:00:00.00,5.22469,0.481388
2502,2019-11-08,00:00:00.00,0,0.446938
2503,2019-11-09,00:00:00.00,0,0.415396
2504,2019-11-10,00:00:00.00,0,0.386097
2505,2019-11-11,00:00:00.00,0.803799,0.358994
2506,2019-11-12,00:00:00.00,14.0665,0.333796
2507,2019-11-13,00:00:00.00,2.0095,0.310383
2508,2019-11-14,00:00:00.00,2.0095,0.288671
2509,2019-11-15,00:00:00.00,0,0.26843
2510,2019-11-16,00:00:00.00,0,0.249791
2511,2019-11-17,00:00:00.00,0,0.232396
2512,2019-11-18,00:00:00.00,1.00475,0.216033
2513,2019-11-19,00:00:00.00,7.83704,0.201106
2514,2019-11-20,00:00:00.00,0,0.189121
2515,2019-11-21,00:00:00.00,0,0.216271
2516,2019-11-22,00:00:00.00,8.64084,0.331178
2517,2019-11-23,00:00:00.00,0.602849,0.424322
2518,2019-11-24,00:00:00.00,0,0.424474
2519,2019-11-25,00:00:00.00,0,0.401235
2520,2019-11-26,00:00:00.00,0.20095,0.40447
2521,2019-11-27,00:00:00.00,3.51662,0.430647
2522,2019-11-28,00:00:00.00,15.4731,0.490323
2523,2019-11-29,00:00:00.00,0,0.53269
2524,2019-11-30,00:00:00.00,0,0.508034
2525,2019-12-01,00:00:00.00,1.2057,0.474405
2526,2019-12-02,00:00:00.00,6.63134,0.441393
2527,2019-12-03,00:00:00.00,0,0.410231
2528,2019-12-04,00:00:00.00,2.0095,0.381143
2529,2019-12-05,00:00:00.00,4.01899,0.354335
2530,2019-12-06,00:00:00.00,5.02374,0.328774
2531,2019-12-07,00:00:00.00,2.21045,0.304274
2532,2019-12-08,00:00:00.00,0,0.281972
2533,2019-12-09,00:00:00.00,9.04274,0.261197
2534,2019-12-10,00:00:00.00,10.2484,0.317332
2535,2019-12-11,00:00:00.00,1.2057,0.388511
2536,2019-12-12,00:00:00.00,0,0.383883
2537,2019-12-13,00:00:00.00,0,0.362321
2538,2019-12-14,00:00:00.00,0.20095,0.338008
2539,2019-12-15,00:00:00.00,8.03799,0.313221
2540,2019-12-16,00:00:00.00,2.0095,0.289727
2541,2019-12-17,00:00:00.00,0,0.26869
2542,2019-12-18,00:00:00.00,6.02849,0.249799
2543,2019-12-19,00:00:00.00,1.00475,0.232328
2544,2019-12-20,00:00:00.00,2.0095,0.215943
2545,2019-12-21,00:00:00.00,0,0.201016
2546,2019-12-22,00:00:00.00,0,0.187119
2547,2019-12-23,00:00:00.00,0,0.172571
2548,2019-12-24,00:00:00.00,0,0.173263
2549,2019-12-25,00:00:00.00,0,0.18063
2550,2019-12-26,00:00:00.00,0,0.174318
2551,2019-12-27,00:00:00.00,0.401899,0.188265
2552,2019-12-28,00:00:00.00,0.401899,0.250813
2553,2019-12-29,00:00:00.00,0,0.303675
2554,2019-12-30,00:00:00.00,9.44464,0.306881
2555,2019-12-31,00:00:00.00,3.61709,0.316664
2556,2020-01-01,00:00:00.00,2.0095,0.327627
2557,2020-01-02,00:00:00.00,0,0.312276
2558,2020-01-03,00:00:00.00,0,0.291206
2559,2020-01-04,00:00:00.00,0,0.291096
2560,2020-01-05,00:00:00.00,1.00475,0.296842
2561,2020-01-06,00:00:00.00,8.03799,0.282396
2562,2020-01-07,00:00:00.00,0,0.263033
2563,2020-01-08,00:00:00.00,5.02374,0.243388
2564,2020-01-09,00:00:00.00,2.0095,0.224966
2565,2020-01-10,00:00:00.00,0,0.208138
2566,2020-01-11,00:00:00.00,30.9463,0.19219
2567,2020-01-12,00:00:00.00,60.8878,1.02243
2568,2020-01-13,00:00:00.00,1.00475,1.27675
2569,2020-01-14,00:00:00.00,0,0.656712
2570,2020-01-15,00:00:00.00,0,0.597137
2571,2020-01-16,00:00:00.00,3.01425,0.553085
2572,2020-01-17,00:00:00.00,2.0095,0.513411
2573,2020-01-18,00:00:00.00,0.602849,0.477484
2574,2020-01-19,00:00:00.00,22.1045,0.44484
2575,2020-01-20,00:00:00.00,0.20095,0.414251
2576,2020-01-21,00:00:00.00,0,0.385839
2577,2020-01-22,00:00:00.00,0,0.359758
2578,2020-01-23,00:00:00.00,0,0.334995
2579,2020-01-24,00:00:00.00,0,0.311041
2580,2020-01-25,00:00:00.00,13.6646,0.288217
2581,2020-01-26,00:00:00.00,1.2057,0.266705
2582,2020-01-27,00:00:00.00,2.0095,0.246665
2583,2020-01-28,00:00:00.00,0,0.227846
2584,2020-01-29,00:00:00.00,0,0.210182
2585,2020-01-30,00:00:00.00,0,0.193966
2586,2020-01-31,00:00:00.00,0,0.179157
2587,2020-02-01,00:00:00.00,0.602849,0.165499
2588,2020-02-02,00:00:00.00,4.01899,0.152099
2589,2020-02-03,00:00:00.00,7.03324,0.138427
2590,2020-02-04,00:00:00.00,0,0.124792
2591,2020-02-05,00:00:00.00,0,0.11179
2592,2020-02-06,00:00:00.00,3.01425,0.100899
2593,2020-02-07,00:00:00.00,4.01899,0.0921186
2594,2020-02-08,00:00:00.00,0.602849,0.0835428
2595,2020-02-09,00:00:00.00,3.01425,0.0758148
2596,2020-02-10,00:00:00.00,12.057,0.069656
2597,2020-02-11,00:00:00.00,0,0.0629078
2598,2020-02-12,00:00:00.00,0,0.0548712
2599,2020-02-13,00:00:00.00,3.01425,0.0462444
2600,2020-02-14,00:00:00.00,2.0095,0.038178
2601,2020-02-15,00:00:00.00,0,0.0319622
2602,2020-02-16,00:00:00.00,3.01425,0.0271298
2603,2020-02-17,00:00:00.00,0,0.0232631
2604,2020-02-18,00:00:00.00,5.02374,0.0202205
2605,2020-02-19,00:00:00.00,0,0.0177391
2606,2020-02-20,00:00:00.00,0.602849,0.0158845
2607,2020-02-21,00:00:00.00,0,0.0145173
2608,2020-02-22,00:00:00.00,0,0.0134015
2609,2020-02-23,00:00:00.00,0,0.01226
2610,2020-02-24,00:00:00.00,0,0.0112777
